Feature ID,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Coordinate System,Feature Type,Feature Type Code,Approval Status,Approval Date,Origin,,,,,
1088,Cavi Angusti,Mars,640.04,-78.16,285.25,"Planetocentric, +East, 0 - 360","Cavus, cavi",CB,Approved,1976,Classical albedo feature name.,,,,,
1089,Cavi Frigores,Mars,228,-78.97,300.2,"Planetocentric, +East, 0 - 360","Cavus, cavi",CB,Dropped,1988,"From classical albedo feature Polus Frigoris, at 84S, 30W. Name dropped Sept. 2006, and area covered by this feature included with Cavi Angusti.",,,,,
6799,Cavi Novi,Mars,535,-67.26,30,"Planetocentric, +East, 0 - 360","Cavus, cavi",CB,Dropped,1976,Classical albedo feature name, (dropped 1984).,,,,
1091,Caxias,Mars,25.88,-28.95,259.32,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Brazil.,,,,,
15029,Cayon,Mars,27.31,-35.93,113.62,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Aug 27, 2012",Town in Saint Kitts and Nevis.,,,,,
1095,Cebrenia,Mars,0,49.67,150,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Main country of the Trojan Plain.,,,,,
1096,Cecropia,Mars,0,59.71,40,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Old name for Acropolis, used to mean Athens.,,,,
14186,Cefalu,Mars,5.53,23.64,321.11,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006",Town in Sicily.,,,,,
1100,Centauri Montes,Mars,271,-38.67,95.52,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,1991,Albedo feature Centauri Lacus.,,,,,
1103,Ceraunius,Mars,0,19.78,267,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"“;Thunderclap“;; named for Ceraunii Mountains on coast of Epirus, Greece.",,,,,
1104,Ceraunius Catena,Mars,50.49,37.1,251.91,"Planetocentric, +East, 0 - 360","Catena, catenae",CA,Approved,1985,Named for classical albedo feature at 35N 96W.,,,,,
1105,Ceraunius Fossae,Mars,1166.63,27,249.85,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1973,Classical albedo feature name,,,,,
1106,Ceraunius Tholus,Mars,128.58,24,262.75,"Planetocentric, +East, 0 - 360","Tholus, tholi",TH,Approved,1973,Classical albedo feature name.,,,,,
1107,Cerberus,Mars,0,14.83,155,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Hound who had 3 heads, guarded gates of hell.,,,,
1108,Cerberus Dorsa,Mars,623.05,-13.74,105.29,"Planetocentric, +East, 0 - 360","Dorsum, dorsa",DO,Approved,1982,Classical albedo feature name.,,,,,
1109,Cerberus Fossae,Mars,1235,11.28,166.37,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1997,"From albedo feature at 10n, 212W. Changed from Cerberus Rupes.",,,,,
14162,Cerberus Palus,Mars,466.68,5.78,148.15,"Planetocentric, +East, 0 - 360","Palus, paludes",PA,Approved,2006,Classical albedo feature name.,,,,,
6801,Cerberus Rupes,Mars,1254,8.3,164.6,"Planetocentric, +East, 0 - 360","Rupes, rupēs",RU,Dropped,1979,"From albedo feature at 10n, 212W. Changed to Cerberus Fossae.",,,,,
14168,Cerberus Tholi,Mars,698,4.48,164.41,"Planetocentric, +East, 0 - 360","Tholus, tholi",TH,Approved,2006,Classical albedo feature name.,,,,,
1112,Cerulli,Mars,114.28,32.2,22.12,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Vicenzo, Italian astronomer (1859-1927).,,,,
1114,Ceti Chasma,Mars,49.77,-5.03,291.63,"Planetocentric, +East, 0 - 360","Chasma, chasmata",CM,Approved,1985,"From albedo feature at 10S, 74W.",,,,,
15035,Ceti Labes,Mars,11.05,-6.78,284.27,"Planetocentric, +East, 0 - 360","Labes, labēs",LA,Approved,"Sep 18, 2012",Classical albedo feature name.,,,,,
1115,Ceti Mensa,Mars,133.95,-5.89,283.98,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,1994,Albedo feature Ceti Lacus.,,,,,
1119,Chafe,Mars,4.67,15.1,102.41,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Nigeria.,,,,,
16194,Chakpar,Mars,19,19.29,260.07,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 12, 2023","Village in Bihar, India.",,,,,
1122,Chalce,Mars,0,-49.67,360,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Old name of island of Khalki, west of Rhodes.",,,,,
1123,Chalce Fossa,Mars,33.97,-51.67,320.41,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1991,Albedo name.,,,,,
1124,Chalce Montes,Mars,100,-53.72,322.35,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,1991,Albedo name.,,,,,
1125,Chalcoporos Rupes,Mars,404.98,-55.64,20.57,"Planetocentric, +East, 0 - 360","Rupes, rupēs",RU,Approved,1985,"From albedo feature at 50S, 6W.",,,,,
14265,Chaman,Mars,47.92,-60.86,50.96,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Dec 14, 2006",Town in Pakistan.,,,,,
15853,Chamba,Mars,37,14.29,335.62,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Aug 26, 2019",Town in India.,,,,,
1130,Chamberlin,Mars,120.25,-65.84,235.71,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Thomas C., American geologist (1843-1928).,,,,
1137,Changsong,Mars,33.54,23.47,302.66,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in the Democratic People's Republic of Korea.,,,,,
1141,Chapais,Mars,36.67,-22.35,339.45,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Quebec, Canada.",,,,,
1148,Charis Dorsum,Mars,251,-55.86,318.53,"Planetocentric, +East, 0 - 360","Dorsum, dorsa",DO,Approved,1991,One of the Graces.,,,,,
1149,Charitum Montes,Mars,933.54,-58.1,319.71,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,1973,Classical albedo feature name.,,,,,
6803,Charitum Tholus,Mars,0,-54.68,319,"Planetocentric, +East, 0 - 360","Tholus, tholi",TH,Dropped,1976,"Changed to Oceanidum Mons, 1984.",,,,,
1152,Charleston,Mars,1.96,22.63,312.2,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,American colonial town (South Carolina).,,,,,
1154,Charlier,Mars,106.28,-68.56,191.53,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Carl V., Swedish astronomer (1862-1934).,,,,
1155,Charlieu,Mars,18.63,38.15,276.01,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in France.,,,,,
1157,Charybdis Scopulus,Mars,551.26,-24.14,20.08,"Planetocentric, +East, 0 - 360","Scopulus, scopuli",SC,Approved,1985,"From albedo feature at 19S, 320W.",,,,,
1160,Chasma Australe,Mars,352.61,-82.35,95.03,"Planetocentric, +East, 0 - 360","Chasma, chasmata",CM,Approved,1973,Classical albedo feature name.,,,,,
1161,Chasma Boreale,Mars,459.88,82.54,312.36,"Planetocentric, +East, 0 - 360","Chasma, chasmata",CM,Approved,1973,Classical albedo feature name.,,,,,
1162,Chatturat,Mars,7.84,35.38,265.06,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Thailand.,,,,,
1164,Chauk,Mars,9.97,23.35,304.09,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Burma.,,,,,
1166,Cheb,Mars,8.28,-24.2,340.56,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Czechoslovakia.,,,,,
1169,Chefu,Mars,11.27,-22.91,112.24,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Mozambique.,,,,,
1170,Chekalin,Mars,87.78,-24.28,333.19,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Russia.,,,,,
1175,Chersonesus,Mars,0,-49.67,100,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Gallipoli Peninsula.,,,,,
1177,Chia,Mars,91.91,1.57,300.35,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1985,Town in Spain.,,,,,
1179,Chico Valles,Mars,446.35,-66.77,207.77,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,2003,River in Argentina.,,,,,
1181,Chimbote,Mars,62.86,-1.42,320.32,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Peru.,,,,,
1183,Chincoteague,Mars,34.03,41.2,124.12,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,"Town in Virginia, USA.",,,,,
1185,Chinju,Mars,65.71,-4.52,317.86,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in the Republic of Korea.,,,,,
1186,Chinook,Mars,18.1,22.5,304.54,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Alberta, Canada.",,,,,
1188,Chive,Mars,9.1,21.68,303.99,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Bolivia.,,,,,
1193,Choctaw,Mars,23.96,-41.19,322.76,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Ohio, USA.",,,,,
1195,Chom,Mars,5.58,38.57,357.48,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in China (Tibet).,,,,,
15309,Choyr,Mars,36.42,-32.43,18.72,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Mar 21, 2015",Town in Mongolia.,,,,,
14180,Chronius Mons,Mars,56.14,-61.49,178.01,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,"Sep 13, 2006",Classical albedo feature name.,,,,,
15538,Chrysas Mensa,Mars,167,-6.77,289.9,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,"Feb 02, 2017","Classical albedo feature name, Chrysas.",,,,,
1202,Chryse,Mars,0,9.88,330,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Island rich in gold, region of Thailand/Malacca.,,,,
14386,Chryse Chaos,Mars,658.89,9.86,322.81,"Planetocentric, +East, 0 - 360","Chaos, chaoses",CH,Approved,"Mar 31, 2008",Classical albedo feature name.,,,,,
14152,Chryse Colles,Mars,48.66,8.15,318.14,"Planetocentric, +East, 0 - 360","Collis, colles",CO,Approved,2006,Classical albedo feature name.,,,,,
1203,Chryse Planitia,Mars,1542.44,28.43,319.69,"Planetocentric, +East, 0 - 360","Planitia, planitiae",PL,Approved,1973,Classical albedo feature name.,,,,,
1204,Chrysokeras,Mars,0,-49.67,250,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"“;Golden Horn“;; Byzantine Peninsula (now Turkey), or its inlet.",,,,,
15713,Chukhung,Mars,45,38.47,287.58,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 09, 2018",Village in Nepal.,,,,,
14187,Chupadero,Mars,8.04,6.13,83.43,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006","Village in New Mexico, USA.",,,,,
1212,Chur,Mars,4.39,16.93,330.69,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Russia.,,,,,
15498,Cilaos,Mars,21.4,-35.71,129.48,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Aug 15, 2016",Town on Réunion Island.,,,,,
15940,Cimmeria Tholi,Mars,222.43,-34.59,158.55,"Planetocentric, +East, 0 - 360","Tholus, tholi",TH,Approved,"Oct 27, 2020",Classical albedo feature name.,,,,,
1221,Circle,Mars,11.8,-22.17,334.47,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Montana, USA.",,,,,
1227,Clanis Valles,Mars,58,33.24,58.47,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1988,"Classical river in Etruria; present Chiana River, Italy.",,,,,
1229,Claritas,Mars,0,-34.68,250,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Latin, meaning “;bright.“;",,,,,
1230,Claritas Fossae,Mars,2030.64,-27.89,255.76,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1973,Classical albedo feature name.,,,,,
1231,Claritas Rupes,Mars,952.87,-25.04,254.74,"Planetocentric, +East, 0 - 360","Rupes, rupēs",RU,Approved,1991,"From albedo feature at 25S, 110W.",,,,,
1233,Clark,Mars,97.5,-55.14,226.8,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Alvan, American optician-astronomer (1804-1887).,,,,
1234,Clasia Vallis,Mars,147,33.77,57.04,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1988,"Classical river in Umbria, Italy.",,,,,
1237,Cleia Dorsum,Mars,131.69,-54.86,314.01,"Planetocentric, +East, 0 - 360","Dorsum, dorsa",DO,Approved,1991,One of the Graces.,,,,,
1247,Clogh,Mars,11.2,20.56,312.33,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Ireland.,,,,,
1249,Clota Vallis,Mars,114.36,-25.59,339.5,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1976,"Ancient name for present River Clyde, Scotland.",,,,,
1251,Clova,Mars,7.75,21.47,307.95,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,"Town in Quebec, Canada.",,,,,
1252,Cluny,Mars,14.84,-23.86,332.7,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in France.,,,,,
1255,Cobalt,Mars,10.53,-25.79,332.97,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Connecticut, USA.",,,,,
1257,Coblentz,Mars,101.75,-54.9,269.69,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,William W., American physicist (1873-1962).,,,,
1258,Cobres,Mars,93.76,-11.7,206.4,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1985,Village in Argentina.,,,,,
14328,Coimbra,Mars,34.53,4.18,354.69,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 18, 2008",Town in Portugal.,,,,,
1270,Colles Nili,Mars,653.67,38.72,62.88,"Planetocentric, +East, 0 - 360","Collis, colles",CO,Approved,1988,"From classical albedo feature Portus Nili, at 38N, 295W.",,,,,
1272,Coloe Fossae,Mars,575.89,36.65,56.78,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1982,Classical albedo feature name.,,,,,
1275,Colon,Mars,1.36,22.75,312.93,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Port of Panama.,,,,,
14151,Columbia Valles,Mars,84.82,-9.44,317.1,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,2006,"River in Washington, USA.",,,,,
1274,Columbus,Mars,112.6,-29.29,194.02,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Christopher, Italian explorer (1451-1506).,,,,
1276,Comas Sola,Mars,120.23,-19.59,201.49,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Jose, Spanish astronomer (1868-1937).,,,,
1283,Conches,Mars,20.89,-4.22,325.8,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in France.,,,,,
1284,Concord,Mars,20.46,16.53,325.98,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Massachusetts, USA.",,,,,
1291,Coogoon Valles,Mars,300,17.19,338.26,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,2006,River in Australia.,,,,,
1293,Cooma,Mars,17.85,-23.69,251.65,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"Town in New South Wales, Australia.",,,,,
1295,Copais Palus,Mars,0,54.68,80,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Named for marsh north of Mt. Helicon in Boeotia, Greece.",,,,,
1297,Copernicus,Mars,301.83,-48.84,191.17,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Nicolaus, Polish astronomer (1473-1543).,,,,
1300,Coprates,Mars,0,-14.83,295,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Old name for Persian River Ab-I-Diz.,,,,,
1301,Coprates Catena,Mars,302.06,-15,297.91,"Planetocentric, +East, 0 - 360","Catena, catenae",CA,Approved,1973,Classical albedo feature name.,,,,,
1302,Coprates Chasma,Mars,958.31,-13.37,299.26,"Planetocentric, +East, 0 - 360","Chasma, chasmata",CM,Approved,1973,Classical albedo feature name.,,,,,
1303,Coprates Labes,Mars,61.97,-11.82,292.21,"Planetocentric, +East, 0 - 360","Labes, labēs",LA,Approved,1985,"From albedo feature at 14S, 65W.",,,,,
15438,Coprates Mensa,Mars,240,-12.2,288.84,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,"Nov 23, 2015","Classical martian albedo feature, Coprates.",,,,,
15326,Coprates Montes,Mars,350,-13,294.61,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,"May 26, 2015","Classical martian albedo feature, Coprates",,,,,
1305,Coracis Fossae,Mars,748.96,-35.82,279.14,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1985,"From albedo feature at 46S, 87W.",,,,,
1307,Corby,Mars,6.62,42.88,137.56,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in England.,,,,,
14438,Corinto,Mars,13.69,16.95,141.71,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jul 01, 2008",Town in El Salvador.,,,,,
1315,Coronae Montes,Mars,247.4,-34.31,86.11,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,1991,Albedo feature name.,,,,,
15366,Coronae Planum,Mars,265,-32.68,65.41,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,"Aug 07, 2015",Albedo feature name.,,,,,
1316,Coronae Scopulus,Mars,245.24,-33.26,64.94,"Planetocentric, +East, 0 - 360","Scopulus, scopuli",SC,Approved,1985,"From albedo feature at 26S, 276W.",,,,,
14871,Corozal,Mars,8.33,-38.79,159.42,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 29, 2011",Town in Belize.,,,,,
1319,Cost,Mars,11.07,14.98,104.02,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Texas, USA.",,,,,
1326,Cray,Mars,6.98,44.1,343.88,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in England.,,,,,
1327,Creel,Mars,9.19,-6.05,321.15,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Mexico.,,,,,
1332,Crewe,Mars,3.68,-24.84,340.47,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in England.,,,,,
1335,Crivitz,Mars,6.19,-14.55,174.79,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2003,Town in Germany.,,,,,
1338,Crommelin,Mars,110.08,5.08,349.86,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Andrew C., British astronomer (1865-1939).,,,,
14562,Cross,Mars,66.57,-30.2,202.31,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 19, 2009",Charles Arthur, British astronomer and cartographer (1920-1980).,,,,
14153,Crotone,Mars,6.28,82.21,290.69,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2006,Town in Italy.,,,,,
1341,Cruls,Mars,87.89,-42.91,163.03,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Luiz, Brazilian astronomer (1848-1908).,,,,
1342,Cruz,Mars,5.33,38.46,358.03,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Venezuela.,,,,,
1346,Cue,Mars,10.54,-35.84,93.23,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Western Australia.,,,,,
6959,Culter,Mars,4.87,-8.84,306.07,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2006,"Village near Aberdeen, Scotland, also called Peterculter.",,,,,
16177,Cuparaque,Mars,14,-8.58,86.64,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 07, 2023",Town in Brazil.,,,,,
1351,Curie,Mars,111.11,28.78,355.25,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Pierre, French physicist-chemist (1859-1906).,,,,
1355,Cusus Valles,Mars,250.24,14.05,50.37,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1985,Classical name for modern Hron River in Czechoslovakia.,,,,,
1357,Cyane Catena,Mars,204.06,36.25,241.7,"Planetocentric, +East, 0 - 360","Catena, catenae",CA,Approved,1985,Classical albedo feature Cyane Fons.,,,,,
1358,Cyane Fossae,Mars,913.17,31.25,238.83,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1985,Classical albedo feature name.,,,,,
1359,Cyane Sulci,Mars,335.94,25.4,231.34,"Planetocentric, +East, 0 - 360","Sulcus, sulci",SU,Approved,1976,Classical albedo feature name.,,,,,
1362,Cyclopia,Mars,0,-4.94,130,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Land where Cyclops dwelt.,,,,,
1363,Cydnus Rupes,Mars,1550.81,52.53,112.21,"Planetocentric, +East, 0 - 360","Rupes, rupēs",RU,Approved,1985,"From albedo feature at 70N, 248W.",,,,,
1364,Cydonia,Mars,0,39.67,360,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Poetic term for Crete.,,,,,
1365,Cydonia Colles,Mars,362.78,39.07,347.78,"Planetocentric, +East, 0 - 360","Collis, colles",CO,Approved,2003,"Named for classical albedo feature at 50N, 355W.",,,,,
1366,Cydonia Labyrinthus,Mars,344.05,41.29,347.94,"Planetocentric, +East, 0 - 360","Labyrinthus, labyrinthi",LB,Approved,2003,"Named for classical albedo feature at 50N, 355W.",,,,,
1367,Cydonia Mensae,Mars,764.96,34.56,347.67,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,1976,"From albedo feature at 50N, 355W.",,,,,
1370,Cypress,Mars,14.67,-47.28,312.65,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Illinois, USA.",,,,,
1377,Da Vinci,Mars,96.3,1.47,320.74,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Leonardo, Italian artist-scientist (1452-1519).,,,,
1378,Daan,Mars,12.22,-40.48,91.58,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in China.,,,,,
15877,Dacono,Mars,2.2,18.34,77.95,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 17, 2020","Town in Colorado, USA.",,,,,
1380,Daedalia Planum,Mars,1922.02,-18.35,234.05,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,1982,Classical albedo feature name.,,,,,
1383,Daet,Mars,10.58,-7.29,318.2,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in the Philippines.,,,,,
14154,Daga Vallis,Mars,49.86,-12.07,317.58,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,2006,River in Burma.,,,,,
16046,Daiyang,Mars,10,-38.95,223.63,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Mar 23, 2022","Village in Shouning County, Ningde City, Fujian Province, China.",,,,,
15697,Dalu Cavus,Mars,65,-6.9,261,"Planetocentric, +East, 0 - 360","Cavus, cavi",CB,Approved,"Nov 06, 2017",Javanese word for night.,,,,,
1394,Daly,Mars,79.72,-66.29,336.88,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Reginald A., Canadian-born American geologist (1871-1957).,,,,
16014,Dampier,Mars,27,-15.73,203.63,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Dec 01, 2021",Town in Australia.,,,,,
1398,Dana,Mars,88.49,-72.49,327.21,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,James D., American geologist (1813-1895).,,,,
14544,Danielson,Mars,64.3,7.97,352.95,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 12, 2009","G. Edward Danielson, Jr.; American Engineer (1939-2005).",,,,,
1403,Dank,Mars,8.29,21.96,107,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Oman.,,,,,
1409,Dao Vallis,Mars,794,-37.61,88.89,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1979,Word for “,star“, in Thai.,,,
1416,Darvel,Mars,22.36,17.78,308.99,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Scotland.,,,,,
1418,Darwin,Mars,176.38,-56.97,340.85,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Charles R., British naturalist (1809-1882) and George H., British astronomer (1845-1912).,,,
1426,Davies,Mars,48.06,45.96,0.09,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2006,"Merton Edward; American engineer, planetary geodesist (1917-2001).",,,,,
1431,Dawes,Mars,185.32,-9.11,38.06,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,William R., British astronomer (1799-1868).,,,,
1447,de Vaucouleurs,Mars,302.27,-13.31,171,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2000,Gerard Henri, American astronomer (1918-1995).,,,,
1451,Deba,Mars,8.8,-23.95,342.7,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Nigeria.,,,,,
15715,Dechu,Mars,22,-42.25,202.01,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 16, 2018",Village in India.,,,,,
15507,Degana,Mars,57,-23.72,314.5,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 06, 2016",Town in India.,,,,,
1460,Dein,Mars,25.52,38.21,357.49,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in New Guinea.,,,,,
1463,Dejnev,Mars,152.09,-25.14,195.36,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1985,"Semen Ivanovich; Russian geographer, explorer, and navigator (1605-1673).",,,,,
1478,Delta,Mars,7.89,-45.96,320.83,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Louisiana, USA.",,,,,
1479,Deltoton Sinus,Mars,0,-3.95,55,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,“,Bay of the triangle“,, makes triangle with Iapygia and Oenotria.,,
1490,Denning,Mars,159.72,-17.43,33.52,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,William F., British astronomer (1848-1931).,,,,
1493,Depressio Hellespontica,Mars,0,-59.71,20,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Depression southwest of Hellespontus.,,,,,
1495,Dersu,Mars,5.88,22.64,308.11,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Russia.,,,,,
1499,Dese,Mars,13.14,-45.41,329.39,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Ethiopa.,,,,,
1500,Deseado,Mars,27,-80.62,70.29,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2006,Town in Argentina.,,,,,
1504,Dessau,Mars,9.95,-42.76,306.87,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Germany.,,,,,
